City,Area,Bedrooms,Price
Pune,1776.0,2.0,100.93
Jaipur,1160.0,4.0,67.87
Mumbai,997.0,3.0,105.22
Hyderabad,1044.0,5.0,91.53
Chennai,1306.0,2.0,86.18
Lucknow,1347.0,3.0,71.06
Jaipur,1241.0,,
Bangalore,1239.0,5.0,107.74
Delhi,1519.0,2.0,81.7
Chennai,860.0,4.0,96.25
Hyderabad,1390.0,3.0,85.42
Kolkata,1172.0,4.0,92.23
Pune,500.0,2.0,72.64
Ahmedabad,866.0,2.0,69.78
Chennai,983.0,2.0,78.75
Jaipur,1968.0,2.0,76.91
Jaipur,1481.0,4.0,76.8
Jaipur,1408.0,3.0,71.64
Delhi,1105.0,2.0,87.71
Mumbai,1095.0,2.0,94.47
Lucknow,826.0,3.0,72.41
Kolkata,1169.0,3.0,80.54
Ahmedabad,1850.0,2.0,76.92
Jaipur,772.0,2.0,70.07
Ahmedabad,1065.0,3.0,80.62
Bangalore,1670.0,2.0,99.05
Delhi,1669.0,5.0,106.01
Jaipur,1011.0,2.0,60.86
Bangalore,1765.0,2.0,109.76
Kolkata,1126.0,4.0,89.78
Kolkata,840.0,2.0,63.0
Lucknow,1899.0,1.0,66.95
Hyderabad,1336.0,4.0,88.93
Lucknow,1232.0,3.0,58.61
Mumbai,1369.0,2.0,103.44
Ahmedabad,912.0,2.0,63.38
Pune,1075.0,2.0,84.67
Kolkata,1874.0,3.0,83.62
Pune,2043.0,2.0,91.32
Delhi,854.0,2.0,92.82
Chennai,1144.0,3.0,86.25
Jaipur,1301.0,1.0,67.26
Delhi,1380.0,3.0,93.53
Kolkata,919.0,2.0,69.24
Bangalore,1560.0,2.0,82.0
Ahmedabad,1590.0,4.0,86.71
Pune,1640.0,3.0,93.18
Lucknow,1600.0,2.0,70.31
Chennai,1332.0,3.0,88.76
Hyderabad,1696.0,4.0,104.72
Delhi,1517.0,5.0,102.42
Hyderabad,706.0,3.0,81.65
Pune,709.0,3.0,84.81
Pune,1423.0,3.0,94.08
Jaipur,1814.0,1.0,62.89
Bangalore,1478.0,3.0,95.99
Bangalore,1535.0,4.0,100.88
Mumbai,876.0,2.0,103.32
Lucknow,1326.0,3.0,78.97
Kolkata,1756.0,4.0,87.87
Kolkata,1478.0,2.0,80.91
Pune,1341.0,2.0,86.64
Delhi,1537.0,1.0,79.32
Ahmedabad,1390.0,3.0,81.2
Kolkata,1769.0,4.0,93.51
Kolkata,1390.0,2.0,72.77
Delhi,1287.0,1.0,81.72
Lucknow,881.0,2.0,63.6
Chennai,1785.0,4.0,101.52
Bangalore,923.0,3.0,96.85
Jaipur,1394.0,4.0,81.71
Jaipur,1620.0,4.0,73.62
Jaipur,2015.0,2.0,78.22
Delhi,1390.0,3.0,103.64
Jaipur,1856.0,3.0,72.26
Pune,1310.0,3.0,92.75
Mumbai,1075.0,,
Delhi,2406.0,2.0,99.97
Delhi,812.0,3.0,93.69
Bangalore,2468.0,4.0,121.34
Jaipur,1951.0,2.0,85.94
Hyderabad,1070.0,2.0,81.85
Chennai,1559.0,4.0,91.93
Mumbai,740.0,3.0,104.74
Delhi,1537.0,2.0,86.77
Mumbai,1428.0,3.0,111.68
Delhi,1646.0,5.0,101.49
Lucknow,1138.0,3.0,60.03
Bangalore,1363.0,2.0,94.67
Pune,1490.0,2.0,77.79
Lucknow,1104.0,2.0,67.52
Ahmedabad,1862.0,4.0,87.74
Jaipur,1352.0,3.0,78.95
Ahmedabad,1437.0,4.0,86.98
Chennai,,1.0,
Hyderabad,639.0,1.0,70.92
Pune,761.0,3.0,84.33
Lucknow,1538.0,2.0,67.81
Mumbai,983.0,3.0,100.47
Mumbai,1591.0,3.0,110.17
Chennai,1961.0,2.0,88.23
Delhi,1608.0,5.0,108.01
Mumbai,1470.0,3.0,110.98
Jaipur,1562.0,2.0,70.05
Hyderabad,1741.0,2.0,93.17
Bangalore,1424.0,3.0,105.94
Jaipur,1565.0,2.0,79.75
Hyderabad,1073.0,2.0,72.17
Chennai,909.0,3.0,86.86
Jaipur,1097.0,,
Bangalore,1169.0,5.0,101.5
Bangalore,1153.0,2.0,95.62
Kolkata,1758.0,2.0,92.4
Delhi,213.0,2.0,71.57
Chennai,1214.0,3.0,86.26
Jaipur,1597.0,1.0,58.54
Pune,1582.0,4.0,99.45
Pune,972.0,2.0,78.46
Chennai,1995.0,4.0,102.25
Jaipur,746.0,2.0,69.55
Lucknow,1160.0,3.0,70.92
Lucknow,1176.0,3.0,72.25
Delhi,1172.0,3.0,91.51
Jaipur,1843.0,3.0,82.5
Bangalore,1306.0,3.0,87.05
Mumbai,1427.0,2.0,107.58
Pune,1651.0,2.0,93.93
Jaipur,1044.0,3.0,67.93
Jaipur,1238.0,4.0,76.36
Mumbai,1970.0,3.0,117.01
Mumbai,1451.0,2.0,95.35
Hyderabad,862.0,3.0,76.62
Kolkata,957.0,3.0,68.04
Delhi,1656.0,2.0,93.93
Pune,848.0,2.0,86.51
Mumbai,1110.0,1.0,94.37
Lucknow,1381.0,1.0,61.09
Chennai,1305.0,,
Lucknow,1893.0,2.0,71.96
Hyderabad,319.0,2.0,78.19
Hyderabad,1492.0,2.0,85.74
Mumbai,1186.0,1.0,89.36
Hyderabad,1826.0,5.0,104.74
Bangalore,1205.0,2.0,101.05
Ahmedabad,1217.0,2.0,63.88
Jaipur,1298.0,4.0,74.35
Jaipur,1035.0,3.0,64.15
Mumbai,1063.0,3.0,102.16
Hyderabad,1240.0,2.0,94.7
Chennai,1957.0,2.0,88.38
Bangalore,1103.0,4.0,93.7
Delhi,1025.0,3.0,82.89
Hyderabad,1139.0,2.0,71.98
Bangalore,1301.0,1.0,90.53
Kolkata,2016.0,4.0,98.36
Delhi,994.0,5.0,94.56
Jaipur,2299.0,3.0,83.06
Kolkata,1480.0,3.0,88.63
Mumbai,899.0,3.0,110.28
Pune,1081.0,5.0,94.47
Mumbai,525.0,3.0,106.96
Chennai,1342.0,1.0,79.32
Bangalore,1720.0,1.0,87.38
Pune,1312.0,5.0,107.17
Delhi,1621.0,4.0,100.3
Delhi,1471.0,3.0,92.79
Kolkata,1784.0,2.0,82.1
Chennai,908.0,3.0,90.41
Jaipur,1653.0,3.0,79.31
Hyderabad,2054.0,1.0,88.06
Hyderabad,2326.0,4.0,98.44
Pune,1868.0,2.0,81.53
Chennai,1368.0,2.0,87.83
Chennai,913.0,2.0,80.86
Delhi,973.0,3.0,84.68
Jaipur,1230.0,2.0,66.04
Bangalore,2043.0,3.0,110.81
Jaipur,1087.0,1.0,57.8
Lucknow,1371.0,4.0,68.97
Chennai,1676.0,4.0,97.66
Mumbai,14.0,2.0,87.0
Ahmedabad,874.0,1.0,61.02
Chennai,2081.0,3.0,102.52
Pune,1717.0,2.0,84.0
Mumbai,1719.0,4.0,110.29
Pune,924.0,2.0,76.07
Kolkata,1880.0,4.0,98.27
Ahmedabad,973.0,1.0,60.41
Ahmedabad,1336.0,3.0,79.39
Delhi,1577.0,3.0,91.55
Chennai,1633.0,3.0,88.42
Delhi,1497.0,4.0,94.44
Hyderabad,1219.0,4.0,92.8
Pune,560.0,4.0,97.26
Lucknow,1332.0,3.0,71.18
Lucknow,432.0,3.0,57.57
Hyderabad,1527.0,2.0,90.62
Kolkata,908.0,2.0,73.38
Lucknow,1236.0,3.0,66.59
Pune,1095.0,1.0,83.49
Lucknow,1526.0,2.0,68.38
Hyderabad,983.0,2.0,68.08
Mumbai,1402.0,2.0,105.24
Delhi,1373.0,3.0,90.96
Bangalore,1326.0,3.0,96.13
Pune,1457.0,3.0,92.95
Delhi,819.0,3.0,93.2
Ahmedabad,833.0,3.0,67.5
Jaipur,1873.0,2.0,78.57
Lucknow,684.0,2.0,49.06
Lucknow,2166.0,3.0,69.23
Kolkata,1244.0,3.0,85.56
Delhi,959.0,2.0,84.41
Jaipur,1644.0,3.0,84.39
Lucknow,1075.0,4.0,69.72
Ahmedabad,1435.0,3.0,80.98
Kolkata,1797.0,1.0,88.19
Delhi,1585.0,2.0,94.77
Kolkata,1470.0,1.0,71.61
Delhi,1561.0,2.0,98.59
Chennai,1316.0,2.0,91.94
Chennai,1624.0,3.0,90.79
Hyderabad,870.0,2.0,82.46
Pune,1883.0,3.0,103.57
Kolkata,1237.0,2.0,79.38
Hyderabad,1370.0,2.0,81.22
Kolkata,1174.0,2.0,76.09
Lucknow,1542.0,3.0,69.89
Bangalore,1721.0,2.0,92.29
Kolkata,903.0,1.0,64.79
Lucknow,1272.0,2.0,61.54
Jaipur,1367.0,2.0,73.47
Chennai,1474.0,3.0,98.66
Hyderabad,1183.0,3.0,87.94
Bangalore,1127.0,3.0,96.39
Ahmedabad,1654.0,4.0,81.49
Chennai,1503.0,4.0,87.96
Hyderabad,1386.0,1.0,80.86
Bangalore,1799.0,2.0,100.56
Ahmedabad,764.0,1.0,66.5
Mumbai,1619.0,2.0,106.64
Lucknow,1449.0,3.0,67.91
Mumbai,718.0,3.0,100.66
Lucknow,1766.0,1.0,59.17
Delhi,1535.0,3.0,89.01
Pune,1589.0,3.0,97.6
Bangalore,1178.0,1.0,87.36
Mumbai,1605.0,3.0,119.14
Pune,1007.0,4.0,93.86
Bangalore,761.0,1.0,74.65
Hyderabad,1294.0,2.0,80.62
Delhi,1570.0,3.0,93.23
Hyderabad,1705.0,2.0,80.92
Lucknow,1360.0,5.0,69.75
Pune,1329.0,3.0,83.82
Bangalore,1705.0,2.0,106.49
Kolkata,1166.0,2.0,71.78
Pune,1075.0,2.0,83.43
Jaipur,1947.0,3.0,75.92
Ahmedabad,1188.0,3.0,66.14
Mumbai,1666.0,2.0,105.29
Bangalore,1843.0,4.0,111.77
Chennai,1384.0,3.0,86.49
Chennai,1405.0,2.0,95.41
Ahmedabad,2019.0,4.0,83.11
Lucknow,776.0,3.0,63.6
Pune,,4.0,
Pune,1626.0,1.0,84.68
Chennai,1136.0,1.0,83.18
Pune,1644.0,2.0,91.27
Ahmedabad,1277.0,2.0,58.29
Pune,1633.0,4.0,101.55
Lucknow,,2.0,
Mumbai,1545.0,1.0,96.15
Jaipur,1099.0,3.0,73.77
Mumbai,1588.0,2.0,109.66
Jaipur,2245.0,1.0,73.1
Kolkata,978.0,1.0,70.7
Mumbai,1158.0,1.0,102.27
Ahmedabad,,2.0,
Delhi,1429.0,4.0,99.62
Kolkata,,3.0,
Jaipur,1313.0,3.0,76.98
Jaipur,1212.0,2.0,80.14
Kolkata,1215.0,2.0,72.42
Jaipur,1417.0,4.0,87.26
Bangalore,1441.0,3.0,98.43
Delhi,1435.0,2.0,101.47
Ahmedabad,869.0,4.0,76.13
Bangalore,1199.0,3.0,100.08
Jaipur,1183.0,,
Mumbai,1510.0,3.0,109.16
Bangalore,913.0,3.0,87.91
Mumbai,1377.0,1.0,98.85
Kolkata,1943.0,2.0,83.77
Pune,235.0,3.0,78.12
Hyderabad,1232.0,4.0,86.38
Jaipur,506.0,5.0,76.63
Hyderabad,1300.0,1.0,76.19
Delhi,1634.0,3.0,98.87
Mumbai,1095.0,4.0,113.93
Bangalore,1670.0,3.0,102.19
Hyderabad,1844.0,3.0,100.92
Lucknow,1460.0,2.0,63.04
Jaipur,1094.0,4.0,72.23
Hyderabad,1514.0,3.0,90.54
Bangalore,1972.0,1.0,96.4
Bangalore,,4.0,
Delhi,,,
Chennai,784.0,3.0,79.67
Ahmedabad,692.0,3.0,66.51
Lucknow,806.0,3.0,66.25
Hyderabad,1284.0,2.0,82.28
Ahmedabad,1805.0,2.0,82.29
Lucknow,495.0,5.0,73.74
Chennai,1695.0,2.0,84.1
Hyderabad,1238.0,2.0,80.49
Lucknow,858.0,2.0,53.68
Ahmedabad,,2.0,
Mumbai,1110.0,2.0,95.19
Bangalore,2203.0,4.0,105.46
Pune,1499.0,2.0,97.24
Kolkata,1322.0,3.0,81.16
Jaipur,1559.0,3.0,77.59
Pune,1837.0,3.0,100.38
Hyderabad,1876.0,4.0,98.43
Hyderabad,1671.0,4.0,89.25
Lucknow,1850.0,2.0,79.43
Bangalore,1781.0,4.0,105.72
Chennai,1663.0,3.0,92.84
Delhi,1142.0,4.0,96.02
Lucknow,1802.0,4.0,79.16
Delhi,1128.0,2.0,92.72
Kolkata,1405.0,3.0,82.38
Ahmedabad,1149.0,4.0,77.38
Lucknow,1569.0,2.0,69.8
Kolkata,1811.0,1.0,78.32
Jaipur,1137.0,2.0,69.61
Lucknow,735.0,2.0,60.14
Bangalore,1704.0,4.0,104.32
Bangalore,1714.0,2.0,95.6
Hyderabad,1925.0,4.0,99.26
Jaipur,1657.0,3.0,79.73
Hyderabad,1666.0,3.0,90.75
Delhi,1013.0,4.0,101.88
Pune,1594.0,1.0,82.67
Chennai,2158.0,1.0,87.73
Jaipur,1078.0,1.0,59.11
Ahmedabad,812.0,1.0,61.55
Chennai,1356.0,3.0,84.96
Chennai,1674.0,2.0,80.33
Mumbai,1386.0,4.0,112.41
Lucknow,2013.0,4.0,88.64
Ahmedabad,,2.0,
Jaipur,693.0,2.0,62.67
Hyderabad,1871.0,2.0,87.17
Delhi,736.0,4.0,88.48
Lucknow,1426.0,3.0,66.86
Mumbai,1860.0,1.0,104.51
Delhi,1386.0,1.0,79.54
Jaipur,1020.0,1.0,54.56
Pune,1808.0,2.0,87.16
Chennai,1368.0,3.0,85.6
Mumbai,1211.0,4.0,106.33
Delhi,1957.0,1.0,94.0
Hyderabad,1149.0,2.0,87.62
Mumbai,1060.0,4.0,107.38
Delhi,938.0,4.0,99.56
Mumbai,1786.0,3.0,116.29
Hyderabad,1471.0,3.0,89.69
Hyderabad,1105.0,2.0,81.34
Ahmedabad,724.0,4.0,80.12
Bangalore,1863.0,4.0,99.63
Chennai,1110.0,4.0,90.16
Lucknow,572.0,1.0,45.32
Lucknow,1334.0,3.0,68.18
Jaipur,1713.0,1.0,66.99
Kolkata,1588.0,3.0,81.38
Jaipur,1332.0,2.0,78.14
Kolkata,1123.0,3.0,86.18
Mumbai,1075.0,1.0,88.18
Kolkata,1810.0,3.0,93.67
Bangalore,518.0,3.0,90.03
Bangalore,920.0,1.0,77.95
Chennai,1261.0,3.0,95.17
Delhi,502.0,2.0,80.11
Lucknow,1212.0,1.0,66.27
Chennai,809.0,3.0,79.5
Bangalore,1489.0,3.0,97.15
Delhi,1070.0,1.0,79.82
Jaipur,1140.0,2.0,74.44
Lucknow,1042.0,2.0,59.15
Ahmedabad,1570.0,4.0,85.63
Lucknow,1272.0,2.0,73.53
Mumbai,1678.0,2.0,106.59
Pune,1783.0,3.0,99.17
Lucknow,1185.0,3.0,60.63
Bangalore,1021.0,1.0,76.97
Mumbai,1132.0,1.0,91.72
Hyderabad,2364.0,2.0,97.66
Kolkata,1053.0,3.0,74.16
Jaipur,1230.0,1.0,70.12
Ahmedabad,1385.0,2.0,64.53
Jaipur,1518.0,1.0,67.23
Hyderabad,1341.0,3.0,87.35
Pune,2009.0,2.0,85.1
Lucknow,1394.0,3.0,66.57
Chennai,1240.0,3.0,86.03
Mumbai,1682.0,3.0,108.52
Ahmedabad,945.0,3.0,65.02
Hyderabad,1515.0,3.0,92.91
Pune,1151.0,1.0,70.53
Jaipur,1814.0,4.0,77.49
Hyderabad,1845.0,4.0,93.84
Ahmedabad,1230.0,3.0,76.1
Ahmedabad,951.0,1.0,66.68
Pune,555.0,3.0,79.03
Jaipur,1390.0,2.0,63.22
Bangalore,446.0,1.0,74.25
Ahmedabad,1265.0,,
Mumbai,1075.0,3.0,99.8
Mumbai,1523.0,4.0,113.03
Kolkata,1294.0,3.0,78.24
Jaipur,1073.0,2.0,55.81
Hyderabad,1639.0,2.0,82.38
Mumbai,,2.0,
Pune,1525.0,3.0,95.04
Hyderabad,2124.0,3.0,95.55
Jaipur,1686.0,3.0,73.74
Pune,1137.0,2.0,81.81
Lucknow,892.0,3.0,63.11
Delhi,1673.0,3.0,101.15
Mumbai,810.0,3.0,107.8
Mumbai,1302.0,2.0,110.78
Kolkata,1589.0,3.0,85.68
Bangalore,896.0,4.0,104.8
Kolkata,874.0,1.0,67.93
Jaipur,772.0,5.0,78.08
Kolkata,,2.0,
Bangalore,1979.0,4.0,111.99
Bangalore,1973.0,,
Ahmedabad,2026.0,3.0,88.75
Ahmedabad,1046.0,2.0,69.42
Delhi,574.0,2.0,83.13
Pune,1981.0,2.0,92.97
Lucknow,1671.0,4.0,82.96
Bangalore,1639.0,2.0,98.64
Lucknow,883.0,,
Mumbai,1338.0,3.0,103.75
Chennai,1363.0,2.0,83.26
Delhi,1274.0,4.0,93.27
Jaipur,959.0,3.0,64.39
Hyderabad,539.0,3.0,74.85
Lucknow,998.0,3.0,65.58
Kolkata,151.0,4.0,82.26
Bangalore,1134.0,1.0,92.43
Lucknow,1054.0,2.0,63.71
Hyderabad,832.0,5.0,89.71
Bangalore,1460.0,1.0,89.17
Jaipur,1162.0,2.0,66.99
Chennai,1191.0,3.0,83.61
Kolkata,1856.0,4.0,95.47
Lucknow,1171.0,1.0,60.05
Ahmedabad,1481.0,1.0,65.07
Delhi,866.0,3.0,75.26
Lucknow,1402.0,3.0,62.22
Lucknow,1258.0,2.0,65.94
Hyderabad,1337.0,5.0,89.35
Hyderabad,810.0,3.0,82.8
Delhi,848.0,3.0,86.43
Lucknow,1161.0,,
Pune,1832.0,4.0,100.9
Jaipur,723.0,2.0,52.84
Hyderabad,1972.0,3.0,92.47
Hyderabad,,1.0,
Pune,1333.0,3.0,89.44
Bangalore,1701.0,3.0,97.38
Lucknow,1157.0,2.0,63.31
Delhi,1202.0,2.0,85.68
Hyderabad,1878.0,2.0,90.34
Delhi,1738.0,4.0,101.67
Delhi,1580.0,3.0,96.75
Jaipur,1241.0,2.0,65.65
Ahmedabad,1269.0,3.0,73.82
Hyderabad,871.0,2.0,79.04
Kolkata,1186.0,2.0,78.65
Bangalore,1326.0,3.0,96.95
Delhi,1286.0,2.0,85.23
Hyderabad,1418.0,1.0,80.35
Bangalore,1744.0,4.0,101.82
Kolkata,695.0,2.0,70.97
Hyderabad,1046.0,2.0,73.82
Lucknow,1757.0,3.0,75.03
Delhi,2286.0,3.0,97.95
Kolkata,870.0,3.0,79.48
Lucknow,1049.0,2.0,54.31
Delhi,776.0,2.0,82.75
Mumbai,485.0,3.0,98.95
Chennai,,2.0,
Pune,1537.0,2.0,86.58
Delhi,1180.0,3.0,86.85
Kolkata,1183.0,3.0,80.04
Kolkata,1255.0,2.0,75.68
Chennai,,5.0,
Hyderabad,1282.0,5.0,94.54
Pune,1854.0,1.0,99.43
Bangalore,969.0,,
Delhi,1186.0,1.0,83.7
Hyderabad,1248.0,2.0,72.61
Lucknow,1072.0,3.0,61.73
Bangalore,1327.0,3.0,101.73
Pune,300.0,1.0,73.38
Hyderabad,1529.0,3.0,87.88
Ahmedabad,911.0,4.0,72.53
Bangalore,963.0,3.0,98.67
Jaipur,1233.0,2.0,73.19
Jaipur,744.0,1.0,52.74
Delhi,1832.0,3.0,98.15
Delhi,970.0,,
Delhi,2353.0,3.0,103.33
Pune,1552.0,1.0,80.3
Ahmedabad,1072.0,3.0,73.43
Hyderabad,1177.0,2.0,75.9
Lucknow,1359.0,3.0,56.67
Mumbai,1979.0,3.0,110.53
Kolkata,1680.0,5.0,100.55
Lucknow,1650.0,4.0,70.4
Hyderabad,1177.0,3.0,86.3
Ahmedabad,1073.0,5.0,85.97
Pune,1554.0,2.0,99.34
Bangalore,1833.0,1.0,92.74
Lucknow,1244.0,1.0,63.11
Bangalore,1026.0,2.0,91.57
Mumbai,886.0,3.0,94.81
Hyderabad,630.0,2.0,69.95
Ahmedabad,1121.0,3.0,74.84
Hyderabad,1198.0,3.0,93.82
Kolkata,1291.0,,
Pune,1516.0,2.0,85.94
Kolkata,1112.0,3.0,82.76
Hyderabad,2018.0,3.0,89.74
Kolkata,844.0,2.0,73.1
Chennai,1573.0,4.0,90.12
Hyderabad,812.0,,
Ahmedabad,959.0,1.0,67.03
Lucknow,1412.0,2.0,71.48
Ahmedabad,1717.0,2.0,88.36
Chennai,1188.0,4.0,102.96
Lucknow,1333.0,2.0,58.03
Chennai,1805.0,3.0,103.36
Lucknow,811.0,1.0,57.71
Ahmedabad,1607.0,3.0,84.1
Hyderabad,1024.0,1.0,79.49
Delhi,1397.0,3.0,89.37
Jaipur,1515.0,2.0,75.1
Jaipur,829.0,3.0,59.48
Chennai,,2.0,
Jaipur,1566.0,4.0,75.47
Ahmedabad,1195.0,3.0,82.86
Bangalore,1014.0,4.0,105.2
Chennai,1377.0,2.0,82.48
Lucknow,868.0,1.0,54.06
Pune,826.0,3.0,89.88
Kolkata,344.0,4.0,82.06
Ahmedabad,1443.0,1.0,72.23
Lucknow,1312.0,2.0,54.27
Bangalore,1516.0,,
Pune,1788.0,,
Jaipur,,3.0,
Bangalore,1272.0,3.0,95.0
Chennai,1437.0,2.0,86.51
Mumbai,1071.0,3.0,97.81
Mumbai,716.0,4.0,100.25
Jaipur,,4.0,
Mumbai,1284.0,1.0,97.61
Mumbai,,3.0,
Lucknow,1926.0,1.0,67.43
Lucknow,1186.0,,
Kolkata,1367.0,2.0,81.53
Hyderabad,2048.0,4.0,96.6
Jaipur,1506.0,,
Mumbai,1354.0,2.0,107.59
Kolkata,1384.0,4.0,89.49
Jaipur,1532.0,4.0,80.91
Mumbai,811.0,,
Ahmedabad,1604.0,2.0,67.78
Delhi,1475.0,2.0,83.14
Ahmedabad,1735.0,3.0,90.02
Pune,1497.0,3.0,91.08
Jaipur,1708.0,4.0,90.16
Hyderabad,930.0,2.0,72.72
Pune,1061.0,2.0,77.82
Kolkata,1361.0,3.0,85.78
Kolkata,999.0,2.0,71.26
Mumbai,1642.0,2.0,105.07
Pune,733.0,3.0,82.49
Mumbai,1236.0,3.0,96.99
Jaipur,1073.0,2.0,64.21
Kolkata,1003.0,4.0,83.76
Delhi,751.0,2.0,83.41
Kolkata,1316.0,1.0,67.75
Lucknow,1266.0,1.0,57.63
Bangalore,2061.0,5.0,118.4
Hyderabad,2295.0,3.0,92.44
Pune,872.0,2.0,81.33
Mumbai,538.0,4.0,110.08
Bangalore,819.0,3.0,89.41
Bangalore,1275.0,2.0,89.57
Ahmedabad,1750.0,1.0,78.6
Chennai,1107.0,5.0,102.41
Ahmedabad,1531.0,3.0,81.86
Ahmedabad,980.0,2.0,74.08
Hyderabad,1105.0,4.0,93.9
Lucknow,1366.0,2.0,68.67
Kolkata,1295.0,3.0,83.34
Ahmedabad,1285.0,3.0,75.01
Jaipur,867.0,3.0,68.68
Kolkata,1790.0,3.0,81.7
Lucknow,1787.0,1.0,66.99
Mumbai,1794.0,4.0,112.29
Chennai,1029.0,,
Kolkata,1347.0,2.0,77.18
Pune,1090.0,3.0,87.71
Hyderabad,910.0,2.0,73.96
Bangalore,1413.0,3.0,92.56
Mumbai,451.0,3.0,97.97
Lucknow,1638.0,3.0,70.27
Ahmedabad,834.0,3.0,70.03
Jaipur,1174.0,2.0,68.9
Jaipur,392.0,1.0,57.38
Chennai,2023.0,2.0,88.67
Lucknow,1563.0,3.0,73.06
Mumbai,1334.0,2.0,103.85
Pune,1024.0,2.0,81.05
Bangalore,873.0,1.0,74.58
Ahmedabad,1219.0,1.0,71.25
Hyderabad,1420.0,1.0,85.46
Delhi,,5.0,
Delhi,1512.0,3.0,93.86
Ahmedabad,2042.0,1.0,66.34
Mumbai,870.0,2.0,96.97
Ahmedabad,1394.0,3.0,79.43
Lucknow,1996.0,5.0,83.07
Delhi,1175.0,2.0,90.11
Chennai,1244.0,2.0,83.62
Lucknow,1484.0,3.0,75.28
Delhi,1570.0,4.0,96.89
Pune,1719.0,2.0,95.25
Bangalore,1343.0,1.0,86.25
Jaipur,982.0,2.0,62.37
Lucknow,1524.0,2.0,65.1
Jaipur,913.0,2.0,69.3
Jaipur,1432.0,4.0,82.22
Delhi,1330.0,4.0,91.95
Lucknow,1321.0,2.0,59.13
Bangalore,1267.0,4.0,116.9
Pune,1700.0,1.0,88.6
Kolkata,1547.0,3.0,86.68
Chennai,1577.0,4.0,92.3
Jaipur,1114.0,2.0,69.27
Bangalore,643.0,1.0,76.3
Hyderabad,1141.0,2.0,83.18
Hyderabad,1474.0,2.0,86.59
Kolkata,1312.0,4.0,92.1
Kolkata,1126.0,3.0,92.59
Kolkata,1388.0,1.0,75.85
Chennai,1193.0,3.0,84.03
Chennai,1319.0,4.0,85.15
Pune,,3.0,
Jaipur,1606.0,1.0,64.51
Mumbai,1545.0,4.0,115.37
Hyderabad,2144.0,4.0,90.63
Delhi,1015.0,2.0,83.23
Delhi,1098.0,2.0,83.43
Kolkata,1369.0,3.0,92.71
Ahmedabad,1286.0,5.0,85.69
Hyderabad,1931.0,4.0,97.62
Mumbai,1136.0,4.0,109.29
Mumbai,1238.0,2.0,107.84
Delhi,1075.0,4.0,85.57
Ahmedabad,1909.0,3.0,80.36
Mumbai,1494.0,4.0,115.47
Hyderabad,1928.0,3.0,95.62
Jaipur,2466.0,4.0,89.95
Bangalore,994.0,2.0,94.05
Ahmedabad,1731.0,3.0,79.54
Mumbai,1197.0,2.0,102.38
Ahmedabad,1024.0,2.0,69.85
Ahmedabad,,3.0,
Jaipur,2151.0,3.0,82.0
Hyderabad,1700.0,2.0,87.67
Delhi,1209.0,1.0,88.35
Jaipur,1548.0,2.0,74.37
Mumbai,576.0,2.0,93.57
Kolkata,1262.0,2.0,73.27
Jaipur,995.0,3.0,71.36
Kolkata,,2.0,
Lucknow,1905.0,5.0,90.95
Delhi,1656.0,1.0,77.94
Hyderabad,1678.0,2.0,93.03
Bangalore,1040.0,3.0,98.48
Ahmedabad,1586.0,4.0,77.35
Kolkata,748.0,1.0,61.52
Bangalore,694.0,4.0,95.14
Bangalore,1257.0,3.0,93.91
Kolkata,1512.0,3.0,95.29
Bangalore,1539.0,4.0,111.12
Ahmedabad,797.0,2.0,67.48
Pune,679.0,3.0,90.09
Lucknow,1119.0,4.0,83.29
Kolkata,949.0,4.0,83.88
Ahmedabad,1544.0,3.0,72.7
Delhi,894.0,4.0,101.17
Kolkata,2077.0,3.0,95.24
Ahmedabad,1444.0,3.0,78.65
Ahmedabad,1241.0,1.0,62.67
Jaipur,841.0,2.0,66.27
Pune,771.0,2.0,74.31
Kolkata,1171.0,2.0,79.99
Hyderabad,1068.0,4.0,80.72
Ahmedabad,607.0,4.0,68.85
Lucknow,1848.0,2.0,72.75
Jaipur,857.0,2.0,53.22
Ahmedabad,1441.0,3.0,80.35
Kolkata,1476.0,4.0,92.02
Mumbai,652.0,1.0,85.55
Ahmedabad,1146.0,2.0,71.86
Chennai,736.0,4.0,85.81
Mumbai,1463.0,3.0,106.97
Ahmedabad,1325.0,3.0,74.71
Bangalore,1269.0,3.0,91.38
Ahmedabad,971.0,3.0,76.91
Delhi,1772.0,4.0,100.54
Bangalore,1148.0,4.0,93.68
Kolkata,709.0,2.0,73.15
Lucknow,922.0,1.0,60.01
Mumbai,497.0,2.0,83.19
Hyderabad,1038.0,2.0,80.9
Jaipur,936.0,1.0,63.42
Lucknow,1577.0,4.0,71.84
Bangalore,1528.0,3.0,96.63
Jaipur,1385.0,1.0,69.31
Mumbai,,4.0,
Hyderabad,828.0,,
Chennai,1427.0,4.0,88.49
Chennai,724.0,4.0,81.76
Hyderabad,1109.0,1.0,80.01
Jaipur,1436.0,3.0,72.58
Kolkata,1087.0,1.0,74.38
Jaipur,1953.0,3.0,72.46
Ahmedabad,1160.0,2.0,72.52
Jaipur,1620.0,4.0,78.77
Kolkata,1194.0,4.0,85.41
Lucknow,1352.0,3.0,60.83
Mumbai,,3.0,
Jaipur,1370.0,4.0,74.27
Mumbai,1990.0,2.0,105.95
Bangalore,1917.0,3.0,105.86
Chennai,1105.0,2.0,83.41
Chennai,1208.0,5.0,104.08
Kolkata,1320.0,4.0,90.58
